Text,Emotion
the possibility of having failed the examination,neutral
the surname of my brother was different from ours he often grinned at home and provoked others for the pleasure of it this made me angry,angry
the time when my sister had her first baby i was so happy and joyous because she stayed for two days after marriage before she had a child,happy
there was joy in me when i heard that i was to take a course as a medical assistant,happy
this situation keeps occurring when my little sister disagrees with me or viceversa we have very similar temperaments and i always end up feeling angry at her and myself for fighting so much over unimportant trivial matters,angry
watching am they had a programme on the starving refugees their plight was a source of sadness for me,sad
we had come back from a programme and we were all three girls staying over at another girls placce one of them started passing very nasty and outright bitchy remarks at me it was brought on by a male colleagues compliments to me,neutral
we lived with persons in the loft of a house it often occurred that other persons again and again climbed the stairs with much noise when i was studying i couldnt concentrate and got angry,angry
when a friend of mine keeps telling me morbid things that happened to his dog,neutral
when i happen to witness some sadistic acts,sad
when i heard that my father had passed away i could not eat for a week and was only crying i could not find the courage to go to bath,angry
